level_0,index,Unnamed: 0,date,link_id,sub_link_id,forward_link_direction,roughness_state_estimate,roughness_state_variance,length_in_meter,sub_link_length,sub_link_geometry_wkt
10896170,26583630,26583630,2022-06-01,500752387,5,False,1.4311147,0.062301725,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
10898442,26589369,26589369,2022-04-29,500752387,15,False,2.0316532,0.07908874,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
10898469,26589397,26589397,2022-04-29,500752387,16,False,2.037434,0.0776906,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
10898475,26589405,26589405,2022-04-29,500752387,11,False,2.7319767,0.07717806,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
10906044,26606934,26606934,2022-06-22,500752387,11,True,2.345215,0.0706187,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
10906061,26606952,26606952,2022-06-22,500752387,3,True,2.4336717,0.06238382,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
10916784,26633988,26633988,2022-01-01,500752387,17,False,2.4135027,0.08789389,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
10916805,26634012,26634012,2022-01-01,500752387,5,False,1.8274658,0.09480992,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
10916806,26634013,26634013,2022-01-01,500752387,5,True,2.2735057,0.089256,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
10918477,26638409,26638409,2022-01-01,500752387,1,True,4.0154333,0.084170535,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
10918485,26638417,26638417,2022-01-01,500752387,3,False,1.8824017,0.09841211,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
10918487,26638419,26638419,2022-01-01,500752387,2,False,1.8933231,0.08055664,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
10921210,26645401,26645401,2022-01-08,500752387,9,False,2.784821,0.07427424,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
10921214,26645405,26645405,2022-01-08,500752387,12,True,2.7556973,0.06389,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
10921215,26645406,26645406,2022-01-08,500752387,12,False,2.7637882,0.0700674,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
10921232,26645424,26645424,2022-01-08,500752387,7,False,2.1548314,0.0803606,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
10921237,26645429,26645429,2022-01-08,500752387,4,False,1.8149269,0.08653459,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
10923103,26650142,26650142,2022-01-08,500752387,1,False,1.9273514,0.07887214,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
10930395,26667603,26667603,2022-01-29,500752387,2,False,1.6884905,0.08138247,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
10930411,26667620,26667620,2022-01-29,500752387,0,True,2.920547,0.077526666,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
10930503,26667748,26667748,2022-02-01,500752387,13,False,2.6034024,0.084574185,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
10930509,26667754,26667754,2022-02-01,500752387,13,True,3.822729,0.07750884,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
10933053,26672907,26672907,2022-01-29,500752387,0,False,1.8164593,0.08937797,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
10947246,26708328,26708328,2022-02-08,500752387,13,False,2.6290364,0.07876258,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
10954336,26726342,26726342,2022-03-01,500752387,13,False,2.5432105,0.063364185,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
10965391,26752931,26752931,2022-03-29,500752387,16,True,2.4953651,0.06972504,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
10972650,26770466,26770466,2022-04-29,500752387,4,False,1.7454144,0.07727982,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
10972664,26770480,26770480,2022-04-29,500752387,16,True,2.5834801,0.07491048,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
10972675,26770491,26770491,2022-04-29,500752387,2,False,1.7498068,0.0848066,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
10972683,26770499,26770499,2022-04-29,500752387,13,True,4.0422554,0.07545246,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
10977101,26780394,26780394,2022-03-22,500752387,8,True,1.8142936,0.061649017,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
10977103,26780396,26780396,2022-03-22,500752387,7,True,2.0964992,0.075244464,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
10978162,26783296,26783296,2022-04-01,500752387,1,False,1.7461542,0.08391436,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
10981500,26791306,26791306,2022-04-15,500752387,7,True,1.9717053,0.07283728,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
10981503,26791309,26791309,2022-04-15,500752387,8,True,1.7933571,0.06328501,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
10983420,26795648,26795648,2022-04-08,500752387,15,True,3.1279197,0.07370549,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
10983439,26795669,26795669,2022-04-08,500752387,7,True,1.9917625,0.06824403,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
10983441,26795671,26795671,2022-04-08,500752387,8,True,1.7333007,0.06648225,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
10988550,26809004,26809004,2022-05-08,500752387,14,True,4.047441,0.08913824,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
10988555,26809009,26809009,2022-05-08,500752387,4,True,2.359728,0.06548511,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
10988562,26809017,26809017,2022-05-08,500752387,10,True,2.0561714,0.06345322,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
10988563,26809018,26809018,2022-05-08,500752387,10,False,2.505328,0.06792845,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
10988564,26809019,26809019,2022-05-08,500752387,9,True,1.5798029,0.06276638,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
10988566,26809021,26809021,2022-05-08,500752387,6,False,1.8418907,0.067250684,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
10992735,26819853,26819853,2022-05-01,500752387,4,False,1.7377952,0.076859474,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
10992754,26819872,26819872,2022-05-01,500752387,12,False,2.8463933,0.079530634,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
10992763,26819882,26819882,2022-05-01,500752387,12,True,2.5888212,0.07236435,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
10992764,26819883,26819883,2022-05-01,500752387,9,False,2.8066733,0.080933645,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
10992781,26819901,26819901,2022-05-01,500752387,13,False,2.6284807,0.07997635,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
10993514,26822159,26822159,2022-05-15,500752387,2,False,1.6058341,0.061996885,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
10993528,26822173,26822173,2022-05-15,500752387,8,False,2.3892667,0.061659485,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
11004380,26848136,26848136,2022-06-08,500752387,14,False,2.2489579,0.061774258,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
11004398,26848156,26848156,2022-06-08,500752387,3,False,1.5629444,0.058081914,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
11006560,26853687,26853687,2022-05-08,500752387,16,True,2.4439163,0.06497198,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
11011330,26865129,26865129,2022-06-08,500752387,13,False,2.496712,0.07082875,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
11022727,26892307,26892307,2022-06-22,500752387,14,False,2.244564,0.05995973,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
11022735,26892315,26892315,2022-06-22,500752387,7,False,1.9469918,0.06406239,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
11022747,26892328,26892328,2022-06-22,500752387,11,False,2.62535,0.059138544,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
11022750,26892331,26892331,2022-06-22,500752387,3,False,1.5171874,0.054068606,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
11034482,26920604,26920604,2022-01-08,500752387,11,False,2.949261,0.08950296,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
11034489,26920611,26920611,2022-01-08,500752387,6,False,1.9006169,0.08534221,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
11035205,26921807,26921807,2022-01-15,500752387,8,False,2.8962443,0.098835304,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
11037587,26928919,26928919,2022-01-22,500752387,17,False,2.3650997,0.07472616,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
11037609,26928941,26928941,2022-01-22,500752387,9,True,1.8624465,0.07843638,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
11037618,26928950,26928950,2022-01-22,500752387,5,False,1.9583765,0.08625409,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
11037621,26928953,26928953,2022-01-22,500752387,5,True,2.3272154,0.07709028,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
11047413,26951575,26951575,2022-02-01,500752387,2,True,3.8726456,0.079430014,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
11050547,26959580,26959580,2022-01-22,500752387,3,False,1.8522468,0.08071884,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
11082062,27037736,27037736,2022-04-08,500752387,3,False,1.5174234,0.06941626,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
11082081,27037757,27037757,2022-04-08,500752387,6,False,1.7068723,0.072862916,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
11082085,27037761,27037761,2022-04-08,500752387,6,True,1.887291,0.07228563,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
11083377,27041001,27041001,2022-04-01,500752387,13,True,3.7384012,0.08107929,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
11083959,27042245,27042245,2022-04-08,500752387,12,True,2.5022907,0.067348056,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
11083962,27042248,27042248,2022-04-08,500752387,9,False,2.6314647,0.06864695,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
11083963,27042249,27042249,2022-04-08,500752387,12,False,2.5834339,0.07084068,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
11106449,27097931,27097931,2022-05-08,500752387,16,False,2.016251,0.061941165,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
11106472,27097987,27097987,2022-04-29,500752387,0,True,2.5709581,0.074431136,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
11106482,27097998,27097998,2022-04-29,500752387,9,False,2.7852008,0.082050584,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
11106490,27098006,27098006,2022-04-29,500752387,12,False,2.8069599,0.079064175,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
11106491,27098007,27098007,2022-04-29,500752387,12,True,2.5093808,0.07167656,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
11112606,27112732,27112732,2022-04-29,500752387,3,False,1.5741411,0.07903891,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
11112617,27112743,27112743,2022-04-29,500752387,3,True,2.4924865,0.074755795,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
11112635,27112761,27112761,2022-04-29,500752387,13,False,2.5572464,0.077133186,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
11114462,27117740,27117740,2022-05-08,500752387,5,False,1.6357799,0.06406715,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
11114464,27117742,27117742,2022-05-08,500752387,5,True,2.0123842,0.05831462,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
11125778,27144949,27144949,2022-06-15,500752387,1,True,3.1161923,0.07201076,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
11129666,27155149,27155149,2022-06-22,500752387,2,True,3.0628736,0.07621373,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
11140666,27182659,27182659,2022-01-01,500752387,7,True,2.3210137,0.08194192,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
11140667,27182660,27182660,2022-01-01,500752387,8,True,2.0554965,0.080322556,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
11140672,27182665,27182665,2022-01-01,500752387,17,True,2.2145166,0.09086405,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
11140896,27183488,27183488,2022-01-01,500752387,15,False,2.5206585,0.08997896,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
11140903,27183496,27183496,2022-01-01,500752387,4,False,1.9448973,0.08294856,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
11140925,27183521,27183521,2022-01-01,500752387,11,True,2.835491,0.08954525,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
11143599,27190197,27190197,2022-01-08,500752387,0,False,1.8305426,0.08095511,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
11143607,27190205,27190205,2022-01-08,500752387,10,True,2.354189,0.06725376,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
11143608,27190206,27190206,2022-01-08,500752387,10,False,2.5961115,0.080278866,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
11148232,27202249,27202249,2022-01-22,500752387,14,False,2.2646008,0.07922019,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
11168290,27252278,27252278,2022-03-01,500752387,10,False,2.562967,0.07319927,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
11168291,27252279,27252279,2022-03-01,500752387,10,True,2.3238165,0.06875153,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
11168292,27252280,27252280,2022-03-01,500752387,15,True,3.3087237,0.075363286,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
11168305,27252294,27252294,2022-03-01,500752387,17,False,2.2016451,0.067363694,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
11168306,27252295,27252295,2022-03-01,500752387,14,False,2.1453466,0.068425044,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
11175133,27270413,27270413,2022-03-08,500752387,15,True,3.393458,0.07702205,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
11196215,27322452,27322452,2022-03-29,500752387,6,False,1.8671365,0.08268362,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
11196219,27322456,27322456,2022-03-29,500752387,6,True,1.8753465,0.070096165,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
11196222,27322459,27322459,2022-03-29,500752387,17,False,2.276557,0.076825306,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
11199397,27329344,27329344,2022-04-15,500752387,9,False,2.6138585,0.057502564,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
11199402,27329349,27329349,2022-04-15,500752387,12,True,2.4759707,0.060767036,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
11199407,27329355,27329355,2022-04-15,500752387,12,False,2.5971649,0.056939747,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
11199439,27329388,27329388,2022-04-15,500752387,0,False,1.6021122,0.07088784,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
11202910,27337993,27337993,2022-04-22,500752387,1,True,3.0406113,0.065399416,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
11204656,27342611,27342611,2022-04-15,500752387,4,False,1.6273024,0.062269665,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
11204666,27342621,27342621,2022-04-15,500752387,11,False,2.5783193,0.059125904,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
11204669,27342624,27342624,2022-04-15,500752387,1,True,2.9550614,0.050949115,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
11204678,27342634,27342634,2022-04-15,500752387,14,False,2.101985,0.06388456,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
