street_name,link,link_id,functional_class,direction_of_travel,start_node_identifier,end_node_identifier,geometry_wkt,mapmatcher_catalog_hrn,mapmatcher_catalog_version,NW
A83,800022199,800022199,3,BOTH,here:cm:node:899403751,here:cm:node:899403739,"LINESTRING (-5.42277 56.01716, -5.42307 56.01747, -5.42329 56.01773, -5.42345 56.01797, -5.42356 56.01818, -5.42365 56.0184, -5.42372 56.01862, -5.42377 56.01884, -5.42382 56.0192, -5.42389 56.01966, -5.42397 56.01995, -5.42411 56.02024, -5.42431 56.02056, -5.42452 56.02082, -5.42475 56.02108, -5.42499 56.02133, -5.4253 56.02163, -5.42563 56.0219, -5.42629 56.02241)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,179801357,179801357,3,BOTH,here:cm:node:899403739,here:cm:node:857676769,"LINESTRING (-5.42629 56.02241, -5.4264 56.02249, -5.42644 56.02252, -5.42806 56.02365, -5.42834 56.02388, -5.42853 56.02407, -5.42863 56.02418, -5.42871 56.02432, -5.42884 56.02473)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,99880900,99880900,3,BACKWARD,here:cm:node:857676769,here:cm:node:857676770,"LINESTRING (-5.42884 56.02473, -5.42877 56.02477, -5.42875 56.02482, -5.42877 56.02487, -5.42882 56.0249)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,99880898,99880898,3,FORWARD,here:cm:node:857676769,here:cm:node:857676768,"LINESTRING (-5.42884 56.02473, -5.42894 56.02471, -5.42903 56.02472, -5.42908 56.02475, -5.42912 56.02479, -5.42912 56.02484, -5.42909 56.02488, -5.42904 56.02491)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,99880899,99880899,3,BACKWARD,here:cm:node:857676770,here:cm:node:857676768,"LINESTRING (-5.42882 56.0249, -5.4289 56.02492, -5.42897 56.02492, -5.42904 56.02491)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,150556161,150556161,3,BOTH,here:cm:node:18256472,here:cm:node:1056749913,"LINESTRING (-5.42907 56.03452, -5.42938 56.03444, -5.4296 56.03437, -5.42982 56.03423, -5.43009 56.03407, -5.43031 56.03394, -5.43047 56.03384, -5.43052 56.03372, -5.43061 56.03353, -5.43062 56.03343, -5.43064 56.03328, -5.43068 56.03288, -5.43076 56.03209, -5.43083 56.0314, -5.43087 56.03099, -5.43091 56.03057, -5.43088 56.03031, -5.43082 56.02974, -5.43071 56.02877)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,207102883,207102883,3,BOTH,here:cm:node:1056749913,here:cm:node:857676768,"LINESTRING (-5.43071 56.02877, -5.43068 56.02847, -5.43065 56.0282, -5.43052 56.02784, -5.43044 56.0276, -5.43022 56.02698, -5.42993 56.02626, -5.4299 56.02618, -5.42976 56.02582, -5.42966 56.02557, -5.42958 56.02545, -5.42944 56.02525, -5.42927 56.02511, -5.42904 56.02491)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736969149,736969149,5,BOTH,here:cm:node:1072523986,here:cm:node:1154048592,"LINESTRING (-4.82553 56.2009, -4.82566 56.20081, -4.82606 56.20072, -4.8267 56.20083, -4.82729 56.20105, -4.82779 56.20168, -4.82798 56.20215)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736969871,736969871,5,BOTH,here:cm:node:1154048602,here:cm:node:1154048573,"LINESTRING (-4.85634 56.22522, -4.8566 56.22564, -4.85665 56.2258)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736971561,736971561,5,BOTH,here:cm:node:1154048592,here:cm:node:1154048593,"LINESTRING (-4.82798 56.20215, -4.82809 56.20236)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736971593,736971593,5,BOTH,here:cm:node:1154048574,here:cm:node:18301254,"LINESTRING (-4.85677 56.22614, -4.85689 56.22652)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736969638,736969638,5,BOTH,here:cm:node:1154048573,here:cm:node:1154048574,"LINESTRING (-4.85665 56.2258, -4.85677 56.22614)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736968915,736968915,5,BOTH,here:cm:node:1154048593,here:cm:node:1154048594,"LINESTRING (-4.82809 56.20236, -4.82891 56.2041, -4.82919 56.20438, -4.83103 56.20526, -4.832 56.20586, -4.83278 56.2065, -4.83288 56.20683, -4.83287 56.20718, -4.83345 56.20844, -4.83376 56.20907, -4.83409 56.2097, -4.83613 56.21142, -4.8373 56.21239, -4.83804 56.213, -4.83816 56.21319, -4.83882 56.21452, -4.83963 56.21594, -4.84052 56.21637, -4.84127 56.21676, -4.84183 56.21729, -4.84301 56.21817, -4.84563 56.22073, -4.84601 56.22127, -4.84636 56.22164, -4.84657 56.22179, -4.84773 56.22239, -4.84796 56.22259)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,736970723,736970723,5,BOTH,here:cm:node:1154048602,here:cm:node:1154048594,"LINESTRING (-4.85634 56.22522, -4.85616 56.22492, -4.85622 56.22403, -4.85613 56.22398, -4.85603 56.22399, -4.85597 56.22412, -4.85596 56.22419, -4.85569 56.22495, -4.85555 56.22546, -4.85532 56.22554, -4.85506 56.22553, -4.85475 56.22536, -4.85394 56.2252, -4.85334 56.2251, -4.85293 56.22514, -4.85269 56.2251, -4.85215 56.22492, -4.85159 56.22481, -4.85075 56.22484, -4.85058 56.22479, -4.85051 56.22469, -4.85004 56.22382, -4.84987 56.22359, -4.84913 56.2232, -4.84844 56.22299, -4.84804 56.22266, -4.84796 56.22259)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,171875847,171875847,4,BOTH,here:cm:node:17690180,here:cm:node:1114124733,"LINESTRING (-5.47531 55.80118, -5.4754 55.80068, -5.47549 55.80042, -5.47557 55.80026, -5.47566 55.80012, -5.47575 55.80002, -5.47588 55.79991, -5.47605 55.79978, -5.4763 55.79962, -5.47662 55.79944, -5.47686 55.79931, -5.47782 55.7988, -5.47841 55.79853, -5.47951 55.79801, -5.48022 55.7977, -5.48095 55.79741, -5.48177 55.7971, -5.48218 55.79694, -5.48274 55.79672, -5.48296 55.79663, -5.48315 55.79654, -5.48327 55.79648)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,91389193,91389193,4,BOTH,here:cm:node:17690180,here:cm:node:1114123871,"LINESTRING (-5.47531 55.80118, -5.47528 55.80129, -5.47524 55.80145, -5.47521 55.80162, -5.4752 55.80173, -5.4752 55.80182, -5.47521 55.80191, -5.47526 55.80209, -5.47533 55.80223, -5.47539 55.80231, -5.47547 55.80241, -5.47559 55.80252, -5.47567 55.80258)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,136400100,136400100,4,BOTH,here:cm:node:1114123552,here:cm:node:1114123874,"LINESTRING (-5.493 55.78981, -5.49359 55.78941, -5.49433 55.7889, -5.49505 55.78841, -5.49558 55.78805, -5.4959 55.78786, -5.49616 55.78771, -5.49634 55.78763, -5.49666 55.78749, -5.49696 55.78735, -5.49727 55.78719, -5.49764 55.78697, -5.49785 55.7868, -5.49813 55.78658, -5.49868 55.78619, -5.49917 55.78591, -5.49975 55.78556, -5.5001 55.78532, -5.50051 55.785, -5.50131 55.78434, -5.50155 55.78413, -5.50196 55.78376, -5.50234 55.78338, -5.50262 55.78312, -5.50277 55.78298, -5.50294 55.78284, -5.50321 55.78266, -5.50371 55.78232, -5.50435 55.7819, -5.50495 55.7815, -5.50522 55.78129, -5.50553 55.781, -5.50594 55.78059, -5.50617 55.78038, -5.50658 55.78009, -5.50688 55.77989, -5.50711 55.77973, -5.50741 55.77956, -5.50771 55.77941, -5.50798 55.77929, -5.50839 55.77914, -5.50879 55.77902, -5.50892 55.77899)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,80872245,80872245,4,BOTH,here:cm:node:17690127,here:cm:node:17690128,"LINESTRING (-5.48447 55.79464, -5.48445 55.7947, -5.48436 55.79504)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,99474161,99474161,4,BOTH,here:cm:node:17690128,here:cm:node:17690133,"LINESTRING (-5.48436 55.79504, -5.48434 55.79512, -5.48429 55.79531, -5.48423 55.79551, -5.48415 55.79566, -5.48404 55.79584, -5.48389 55.79603, -5.48373 55.79616)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,145099930,145099930,4,BOTH,here:cm:node:1114123874,here:cm:node:1114123273,"LINESTRING (-5.50892 55.77899, -5.50913 55.77894, -5.50977 55.77882, -5.51148 55.77854, -5.51234 55.7784, -5.5128 55.77831, -5.51323 55.77819, -5.51435 55.77782, -5.51542 55.77746, -5.51598 55.77725, -5.51654 55.77699, -5.51744 55.77652, -5.51887 55.77579, -5.51956 55.77548, -5.5204 55.77519, -5.52074 55.77508)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,92965028,92965028,4,BOTH,here:cm:node:17688620,here:cm:node:1114123272,"LINESTRING (-5.54121 55.76017, -5.54038 55.76071, -5.53808 55.76221, -5.53709 55.76286, -5.53539 55.76399, -5.53452 55.76455, -5.5342 55.76477, -5.53389 55.76501, -5.53374 55.76515, -5.53361 55.76531, -5.53348 55.7655, -5.5334 55.76567, -5.53334 55.76588, -5.53332 55.76606, -5.53334 55.7666, -5.53334 55.76681, -5.5333 55.76703, -5.53325 55.76718, -5.53317 55.76734, -5.53307 55.76747, -5.53291 55.76764, -5.5324 55.76811, -5.53168 55.7688, -5.53126 55.76926, -5.53083 55.76976, -5.53034 55.77031, -5.53005 55.77057, -5.52978 55.77076, -5.5295 55.77092, -5.52878 55.77128, -5.52855 55.77142, -5.52828 55.77161, -5.52738 55.77234, -5.52709 55.77256, -5.52675 55.77278, -5.52632 55.77301, -5.5258 55.77324, -5.52527 55.77346, -5.52403 55.77396, -5.52324 55.77424, -5.52155 55.7748, -5.52109 55.77496)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,106060221,106060221,4,BOTH,here:cm:node:17690133,here:cm:node:1114124733,"LINESTRING (-5.48373 55.79616, -5.48366 55.79622, -5.48353 55.79632, -5.48334 55.79644, -5.48327 55.79648)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,194801331,194801331,4,BOTH,here:cm:node:899400527,here:cm:node:17690127,"LINESTRING (-5.49251 55.79014, -5.49182 55.7906, -5.49084 55.79127, -5.48984 55.79195, -5.48938 55.79226, -5.48911 55.79242, -5.48882 55.79257, -5.48843 55.79271, -5.48803 55.79282, -5.48761 55.79292, -5.48705 55.79303, -5.48655 55.79314, -5.48618 55.79324, -5.48578 55.79339, -5.48541 55.79357, -5.48521 55.79371, -5.485 55.79388, -5.48475 55.79412, -5.48459 55.79436, -5.48448 55.79459, -5.48447 55.79464)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,205994456,205994456,4,BOTH,here:cm:node:17688620,here:cm:node:1114123495,"LINESTRING (-5.54121 55.76017, -5.54151 55.75997, -5.54173 55.75978, -5.54192 55.75959, -5.54209 55.75936, -5.54223 55.75909, -5.54235 55.75875, -5.54258 55.75797, -5.54272 55.75762, -5.54285 55.7574, -5.54327 55.75679, -5.54423 55.75538, -5.54507 55.75417, -5.5452 55.75398, -5.54533 55.75377, -5.54544 55.75355, -5.54551 55.75334, -5.54555 55.75313, -5.54566 55.75234, -5.54572 55.75211, -5.54583 55.75187, -5.54606 55.75153, -5.54652 55.7509, -5.54669 55.7507, -5.54697 55.75042, -5.54721 55.75023, -5.54755 55.74999, -5.54781 55.74984, -5.54819 55.74967, -5.54874 55.74946, -5.54914 55.74934, -5.54952 55.74925, -5.55007 55.74915, -5.55129 55.74895, -5.55621 55.74814, -5.55735 55.74796, -5.5578 55.74788, -5.55816 55.7478, -5.55838 55.74774, -5.55865 55.74765, -5.55898 55.74751, -5.55927 55.74736, -5.55962 55.74713, -5.55965 55.74711)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,91346111,91346111,4,BOTH,here:cm:node:17688561,here:cm:node:1114123495,"LINESTRING (-5.56029 55.74668, -5.56008 55.74681, -5.55965 55.74711)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,97424584,97424584,5,BOTH,here:cm:node:17688534,here:cm:node:17688544,"LINESTRING (-5.56316 55.74576, -5.56312 55.74586, -5.56309 55.74593, -5.56304 55.74599, -5.56295 55.74607, -5.56211 55.74664, -5.56201 55.74673, -5.56195 55.74681, -5.56191 55.74689, -5.56188 55.74698)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,143954687,143954687,4,BOTH,here:cm:node:17688561,here:cm:node:17688534,"LINESTRING (-5.56029 55.74668, -5.56055 55.74653, -5.56093 55.74635, -5.56123 55.74623, -5.5616 55.74611, -5.56211 55.74598, -5.5627 55.74585, -5.56316 55.74576)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,154007771,154007771,4,BOTH,here:cm:node:17688363,here:cm:node:17688505,"LINESTRING (-5.61972 55.70987, -5.61922 55.71027, -5.61877 55.71064, -5.61858 55.71081, -5.61843 55.71093, -5.61818 55.71117, -5.61796 55.71145, -5.61761 55.71185, -5.61728 55.71222, -5.61712 55.71244, -5.61695 55.71274, -5.61674 55.71316, -5.61649 55.71348, -5.61607 55.71397, -5.61587 55.71421, -5.61524 55.71495, -5.61469 55.7156, -5.61418 55.71619, -5.6137 55.71666, -5.61303 55.71728, -5.61167 55.71857, -5.61089 55.7193, -5.61044 55.71973, -5.61014 55.72008, -5.60994 55.72033, -5.60939 55.72111, -5.60899 55.72169, -5.6087 55.72211, -5.60851 55.72233, -5.60826 55.72256, -5.60802 55.72272, -5.60729 55.72311, -5.6071 55.72323, -5.60695 55.72336, -5.60681 55.72356, -5.60641 55.7242, -5.60582 55.72512, -5.60561 55.72548, -5.60545 55.72588, -5.60491 55.72753, -5.60475 55.72796, -5.6046 55.72825, -5.6044 55.72852, -5.60353 55.72962, -5.60267 55.73077, -5.60227 55.73129, -5.60199 55.73161, -5.6018 55.73178, -5.60146 55.73206, -5.601 55.7324, -5.60041 55.73278, -5.59923 55.73353, -5.59826 55.7341, -5.59731 55.73464, -5.59636 55.73513, -5.59588 55.73541, -5.59545 55.73572, -5.59501 55.7361, -5.59427 55.73669, -5.59342 55.73728, -5.59277 55.73772, -5.59235 55.738, -5.59196 55.73819, -5.59152 55.73838, -5.5895 55.73919, -5.58847 55.7396, -5.58823 55.73971)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,80110958,80110958,4,BOTH,here:cm:node:1101673710,here:cm:node:17688363,"LINESTRING (-5.62168 55.70884, -5.62098 55.70913, -5.62064 55.70929, -5.6203 55.70947, -5.61993 55.70971, -5.61972 55.70987)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,210109659,210109659,4,BOTH,here:cm:node:17688534,here:cm:node:17688505,"LINESTRING (-5.56316 55.74576, -5.56332 55.74573, -5.56417 55.74557, -5.56466 55.74546, -5.56584 55.74523, -5.56819 55.74476, -5.57053 55.74434, -5.57405 55.74379, -5.57665 55.74339, -5.5776 55.74325, -5.57854 55.7431, -5.57918 55.74296, -5.58026 55.74266, -5.58152 55.74231, -5.58265 55.74199, -5.58361 55.74166, -5.58593 55.74079, -5.58665 55.74052, -5.58714 55.7403, -5.58778 55.73994, -5.58815 55.73974, -5.58823 55.73971)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,144401946,144401946,4,BOTH,here:cm:node:1101701612,here:cm:node:857646413,"LINESTRING (-5.63977 55.68712, -5.63965 55.6873, -5.63932 55.68773, -5.63794 55.68955, -5.63612 55.69191, -5.63484 55.69356)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,166087207,166087207,4,BOTH,here:cm:node:1101673820,here:cm:node:17688321,"LINESTRING (-5.65007 55.67033, -5.65001 55.67044, -5.64917 55.67194)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,144327408,144327408,4,BOTH,here:cm:node:1101674145,here:cm:node:1101673709,"LINESTRING (-5.63275 55.69545, -5.63261 55.69563, -5.63252 55.69578, -5.63243 55.69596, -5.63234 55.6962, -5.63226 55.69638, -5.63189 55.69719, -5.63131 55.69849, -5.63067 55.69991)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,80110957,80110957,4,BOTH,here:cm:node:1101673709,here:cm:node:1101673710,"LINESTRING (-5.63067 55.69991, -5.63056 55.70016, -5.63023 55.70091, -5.62972 55.70203, -5.62961 55.70224, -5.62947 55.70244, -5.62929 55.70264, -5.62887 55.70302, -5.62721 55.70453, -5.62631 55.70534, -5.62481 55.70663, -5.62352 55.70776, -5.62323 55.708, -5.62289 55.70824, -5.62248 55.70847, -5.6219 55.70875, -5.62168 55.70884)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,141797695,141797695,4,BOTH,here:cm:node:1101701610,here:cm:node:17688321,"LINESTRING (-5.64587 55.67728, -5.6465 55.67624, -5.64682 55.67573, -5.64736 55.67492, -5.64774 55.67435, -5.64813 55.67379, -5.64842 55.67329, -5.64914 55.672, -5.64917 55.67194)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,79885678,79885678,4,BOTH,here:cm:node:1101673818,here:cm:node:1101673819,"LINESTRING (-5.65253 55.66599, -5.65228 55.66645)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,164275334,164275334,4,BOTH,here:cm:node:1101673803,here:cm:node:1101673914,"LINESTRING (-5.65619 55.6595, -5.6559 55.66001, -5.6558 55.66018)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,79885679,79885679,4,BOTH,here:cm:node:1101673819,here:cm:node:1101673820,"LINESTRING (-5.65228 55.66645, -5.65209 55.66678, -5.65064 55.66932, -5.65007 55.67033)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,191811203,191811203,4,BOTH,here:cm:node:17688285,here:cm:node:17688277,"LINESTRING (-5.65977 55.65301, -5.65999 55.65261, -5.66021 55.65227, -5.66039 55.65204, -5.66072 55.65168)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,79885677,79885677,4,BOTH,here:cm:node:1101673817,here:cm:node:1101673818,"LINESTRING (-5.65426 55.66294, -5.65413 55.66317, -5.65296 55.66524, -5.65253 55.66599)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,163995540,163995540,4,BOTH,here:cm:node:1101673803,here:cm:node:17688286,"LINESTRING (-5.65619 55.6595, -5.65696 55.65818, -5.65775 55.65675, -5.65899 55.6544)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,91642915,91642915,4,BOTH,here:cm:node:1101701610,here:cm:node:1101701612,"LINESTRING (-5.64587 55.67728, -5.64549 55.67792, -5.64493 55.67881, -5.64449 55.67953, -5.64353 55.6811, -5.64262 55.68254, -5.64208 55.68344, -5.64146 55.68441, -5.64097 55.68524, -5.64069 55.68569, -5.64004 55.68672, -5.63977 55.68712)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,164285116,164285116,4,BOTH,here:cm:node:1101674145,here:cm:node:857646413,"LINESTRING (-5.63275 55.69545, -5.63291 55.6953, -5.6331 55.69515, -5.63333 55.695, -5.63361 55.69482, -5.63399 55.69456, -5.63418 55.69438, -5.63436 55.69418, -5.63484 55.69356)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,158284885,158284885,4,BOTH,here:cm:node:1101673914,here:cm:node:1101673817,"LINESTRING (-5.6558 55.66018, -5.65543 55.66085, -5.65426 55.66294)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,105261661,105261661,4,BOTH,here:cm:node:17688285,here:cm:node:17688286,"LINESTRING (-5.65977 55.65301, -5.65899 55.6544)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,144261263,144261263,4,BOTH,here:cm:node:1101673917,here:cm:node:17688277,"LINESTRING (-5.66326 55.64222, -5.66324 55.64297, -5.66324 55.64385, -5.66323 55.64488, -5.6632 55.64566, -5.66315 55.64605, -5.66306 55.64647, -5.66293 55.64683, -5.66273 55.6473, -5.66221 55.64841, -5.6621 55.6487, -5.66207 55.6489, -5.66205 55.64908, -5.66204 55.64961, -5.662 55.64983, -5.66188 55.65009, -5.66167 55.65044, -5.66149 55.65073, -5.6613 55.65103, -5.66118 55.65119, -5.66094 55.65145, -5.66072 55.65168)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,187768465,187768465,4,BOTH,here:cm:node:1101701431,here:cm:node:916103108,"LINESTRING (-5.67029 55.63064, -5.67049 55.63036, -5.67082 55.62991, -5.6717 55.62873, -5.67207 55.62823, -5.67222 55.62801)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86736040,86736040,4,BOTH,here:cm:node:17688232,here:cm:node:17688234,"LINESTRING (-5.66421 55.63856, -5.6642 55.63858, -5.6639 55.63904, -5.66377 55.63925, -5.66363 55.63953)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,164285102,164285102,4,BOTH,here:cm:node:1101673635,here:cm:node:916103108,"LINESTRING (-5.67452 55.62291, -5.67425 55.62356, -5.67397 55.6242, -5.67362 55.62502, -5.67296 55.6265, -5.67267 55.62716, -5.67248 55.62761, -5.67237 55.6278, -5.67222 55.62801)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,81752506,81752506,4,BOTH,here:cm:node:1101673634,here:cm:node:1101673635,"LINESTRING (-5.67891 55.61529, -5.67795 55.61593, -5.67772 55.61609, -5.67749 55.61628, -5.67728 55.61647, -5.67709 55.61666, -5.67692 55.61687, -5.67678 55.61707, -5.67658 55.61748, -5.67618 55.61853, -5.67576 55.61961, -5.67529 55.62085, -5.67487 55.62196, -5.67462 55.62266, -5.67452 55.62291)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,164286639,164286639,4,BOTH,here:cm:node:17681320,here:cm:node:1101674577,"LINESTRING (-5.68129 55.61363, -5.68142 55.61351, -5.68158 55.61334, -5.68171 55.61317, -5.68183 55.61298, -5.6819 55.61282, -5.68197 55.61258, -5.68202 55.61239, -5.68209 55.61191, -5.68215 55.6114, -5.68219 55.61108)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,81752505,81752505,4,BOTH,here:cm:node:1101673633,here:cm:node:1101673634,"LINESTRING (-5.67995 55.61459, -5.67961 55.61482, -5.67891 55.61529)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,81752504,81752504,4,BOTH,here:cm:node:17681320,here:cm:node:1101673633,"LINESTRING (-5.68129 55.61363, -5.68105 55.61382, -5.68063 55.61412, -5.67995 55.61459)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,203731278,203731278,4,BOTH,here:cm:node:914809817,here:cm:node:17688232,"LINESTRING (-5.66842 55.63323, -5.6674 55.63459, -5.66698 55.63518, -5.66638 55.63592, -5.66527 55.63722, -5.6649 55.63765, -5.66444 55.63823, -5.66421 55.63856)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,99517285,99517285,4,BOTH,here:cm:node:17688234,here:cm:node:17688236,"LINESTRING (-5.66363 55.63953, -5.66361 55.63957, -5.6635 55.63984, -5.6634 55.64014)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,94640232,94640232,4,BOTH,here:cm:node:17680574,here:cm:node:1101701329,"LINESTRING (-5.68474 55.59935, -5.68467 55.59951, -5.68461 55.59967, -5.68457 55.59983, -5.68454 55.59999, -5.68452 55.6003, -5.68454 55.60055)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,104178808,104178808,4,BOTH,here:cm:node:916103106,here:cm:node:914809817,"LINESTRING (-5.66935 55.63195, -5.66916 55.63222, -5.66851 55.6331, -5.66846 55.63317, -5.66842 55.63323)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,158053401,158053401,4,BOTH,here:cm:node:1101674575,here:cm:node:1101701329,"LINESTRING (-5.68329 55.60559, -5.6835 55.60505, -5.68363 55.6047, -5.68369 55.60434, -5.68371 55.60381, -5.68372 55.60366, -5.68374 55.6035, -5.68377 55.60333, -5.68382 55.60317, -5.68432 55.6019, -5.68446 55.6015, -5.68452 55.60131, -5.68455 55.60106, -5.68456 55.60081, -5.68454 55.60055)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,144178850,144178850,4,BOTH,here:cm:node:17688236,here:cm:node:1101673917,"LINESTRING (-5.6634 55.64014, -5.66337 55.64022, -5.66333 55.64043, -5.66329 55.64066, -5.66327 55.64096, -5.66326 55.64123, -5.66327 55.6418, -5.66326 55.64222)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,82171353,82171353,4,BOTH,here:cm:node:1101701431,here:cm:node:916103106,"LINESTRING (-5.67029 55.63064, -5.66935 55.63195)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,91589449,91589449,4,BOTH,here:cm:node:1101674575,here:cm:node:1101674576,"LINESTRING (-5.68329 55.60559, -5.68323 55.60573, -5.68293 55.60647, -5.68274 55.60697, -5.68267 55.60716, -5.68261 55.6074, -5.68255 55.60789, -5.68245 55.60882, -5.68227 55.61037)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,91589450,91589450,4,BOTH,here:cm:node:1101674576,here:cm:node:1101674577,"LINESTRING (-5.68227 55.61037, -5.68219 55.61108)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,103153301,103153301,5,BOTH,here:cm:node:17680505,here:cm:node:17680506,"LINESTRING (-5.69661 55.56765, -5.69666 55.56783, -5.69669 55.56789, -5.69674 55.56794, -5.69682 55.56798, -5.69691 55.56802, -5.69711 55.56807)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,162261690,162261690,4,BOTH,here:cm:node:17680574,here:cm:node:17680569,"LINESTRING (-5.68474 55.59935, -5.68493 55.59903, -5.68511 55.59879, -5.68528 55.59855, -5.68543 55.59835)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,158588881,158588881,4,BOTH,here:cm:node:1114097136,here:cm:node:1114110309,"LINESTRING (-5.69536 55.57515, -5.69553 55.57485, -5.69585 55.57428, -5.69599 55.57406, -5.69636 55.57357, -5.69692 55.57286, -5.69712 55.5726, -5.69726 55.57238, -5.69741 55.57208, -5.6975 55.57179, -5.69755 55.57145, -5.69755 55.57126, -5.6975 55.5709, -5.69748 55.57083)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622410,86622410,4,BOTH,here:cm:node:17680510,here:cm:node:1114110309,"LINESTRING (-5.6972 55.5698, -5.69722 55.56987, -5.69739 55.5705, -5.69748 55.57083)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,160394827,160394827,4,BOTH,here:cm:node:1101674239,here:cm:node:1101673871,"LINESTRING (-5.69453 55.58278, -5.69457 55.58209, -5.69461 55.58158, -5.69466 55.58048, -5.69472 55.57917, -5.69472 55.57831, -5.69472 55.57824)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
